id,folding,method
bpRNA_RFAM_18325,..((((((..((((.((((.((((((((............))))))))...))))))))..))))))..,REDfold
bpRNA_RFAM_37954,.(((((....))))).............(.(((..((...(((((((((((............(((((.(...(((((((((((.((((..(((.((....)).)))...))))..............)))))))))))).))))).)))))...))))))....)).))))..,REDfold
bpRNA_RFAM_5880,..............(((..(.................(((((((((.((((...((((((....(((((......))))).......)))))).))))...)))))))))...)..))).............,REDfold
bpRNA_RFAM_21276,....................(((.....((.(((()))(((.((.((((((((.(((..........))).)))))))).)))))...)))).))....,REDfold
bpRNA_RFAM_28632,((((((..............(((((((.(.((((((....))))).).).))))))).............(((((((..((((.(.((((((.........)))).)))..))))..)))))))..(((((((....(((((..)))))...)))))))....)))))),REDfold
bpRNA_CRW_19758,..((((((((......((((((.((((..((((............))))..)).)).))))))...(((((........(.(.....(...)...)..)......)))))))))))))..,REDfold
bpRNA_RFAM_6088,.(((................................................................))).,REDfold
bpRNA_RFAM_42316,...(.......(((...((..((((((....))))))..(.))......((((((((((.....))))))...)((((...(((((((((....))))))))).....))))((......)).)....(())..))..........................).......((((((.)))..))))))).....,REDfold
bpRNA_RFAM_11088,...((((((((((((((((((((((.(.((((............))))).)))))))))))))))))))).))..,REDfold
bpRNA_RFAM_38288,.................((((((......(((........)))....))))))..........((((((((((((((((((......))))))))))))))....)))).....((((((...((((((.((.(((((((......)))))))))....(((((((....))))))).)))))).((()))))).....)))...,REDfold
bpRNA_RFAM_6784,..(((..(((((((((((((.(((((.((.(((................))))).))))))))))))))))))..)))..,REDfold
bpRNA_RFAM_15770,................................................((((((.(((....................))).)))))).....,REDfold
bpRNA_RFAM_38013,.(((((....)))))..................(.....(((((.(((((.......((..((((((...((((...(((((.((((..((((........))))...)))).............)))))..))))..))))))))))).))......))))).)....,REDfold
bpRNA_RFAM_8318,...(((((......(((...(((.....)))......))).(((.(((((((............))).)))))))........(((((((.......)))))))...)))))...,REDfold
bpRNA_RFAM_27882,......(((.......(((....((((...........)).............(((..........)))........))........))).)))((((((..(((........))).))).)))..........,REDfold
bpRNA_RFAM_40164,.........((......(((.........................(..................)............................)).((((()))((.((((.......)))))).)))))....,REDfold
bpRNA_RFAM_18692,.(((((.((((.(((((..((((((...((((((.............))))))..))))))..))))).)))).))))).,REDfold
bpRNA_RFAM_33984,.................((......(((((((.........((((((((.....(((((....)))))....)))))))).((((((((((((.(((((...))))))))))))).))))))))))).((....)).....(((....(((......)))((.(())).....)))).))..............,REDfold
bpRNA_RFAM_22368,.((((..((((((((((((((((((((.((((((.....((.((((....)))).))...))))))))))))))))))))))))))..))))........,REDfold
bpRNA_RFAM_1783,(((((((..((((.......))))...((((.......)))).......((((.......)))).))))))).,REDfold
bpRNA_RFAM_5355,.(((.......................................(.................)........)))..,REDfold
bpRNA_RFAM_2056,(((((((.....((.(.((((....(((((((((......................................)))))))))..))))..).))...)))))))....,REDfold
bpRNA_RFAM_10774,.......((((((......)))))).........((((((((((((((...............).)))))))))))))...........,REDfold
bpRNA_RFAM_24050,....(((..........................................................................))).....,REDfold
bpRNA_RFAM_26929,..........((.(...(.((((.(((((.(((.......))).)))).).)))))..).))..........,REDfold
bpRNA_RFAM_38136,.............((........................................(((((((..((....))..)))))))(...((.(((((....))))))).))...).......,REDfold
bpRNA_RFAM_8208,..((((((......((((..(((.....))).....)))).(((.((((((((((.......)))))))..))))))........(((((((....)))))))...))))))..,REDfold
bpRNA_RFAM_34132,.........(((((...(((((((...))))))).))))).....(((....((....)).......))).............................((((((...(((......))))))))).((((((....))))))......,REDfold
bpRNA_RFAM_22534,........(((((((((.(((((((((.((.(((((((((..........))))))))).)).))))))).)))))))))))...............,REDfold
bpRNA_RFAM_32679,..(((((.(((((((((......))))))))).........(((....)))....)))))....,REDfold
bpRNA_RFAM_35416,..(.......((........)).....((((.....(((..)))....))))..........)..,REDfold
bpRNA_CRW_43191,.((((((..((((.........)))).(((((.......))))).....(((((.......)))))))))))..,REDfold
bpRNA_RFAM_8320,.(((((((.....((((...(((.....)))......)))).(((.((((((((..........))))).))))))...........((((.....)))).........))))))).,REDfold
bpRNA_CRW_40386,.((((((..((((...........)))).(((((.......))))).....(((((.......)))))))))))..,REDfold
bpRNA_RFAM_2225,..(((((.((((((......)))))).......((((....))))...)))))..,REDfold
bpRNA_RFAM_8361,.(((((((......(((...(((......)))......))).........(..(((((((....(......)..)))))))....)................))))))).,REDfold
bpRNA_RFAM_9643,.((((................................................................))))..,REDfold
bpRNA_RFAM_26329,.(((.............................................................................))).,REDfold
bpRNA_RFAM_22188,....................(.(((((((((...........))))))))).)...........,REDfold
bpRNA_RFAM_30768,...................(.................).........................(((((((.......))))))).............,REDfold
bpRNA_RFAM_18415,.............((((((((....))))))))..(((((((((((....))))))))))).,REDfold
bpRNA_RNP_278,.(((((((((((((..((.(((.((((((....((((.....))))....)))))).))).))...))).....(((.........((((.(((((.....)))))(((((....)))).)((...(((((............(((((((((..)))))))..)).......((((((.......))))))((.((.(((....)).).)).))..)))..))))..))))))....(((((........(((((.....(.)(((....)))..).)))))((((.......)))).............)))))......((((((((....)))))).))..................((((....)))).................).))))))))).....,REDfold
bpRNA_CRW_25167,(((((((..((((.........)))).(((((.......))))).....(((((.......)))))))))))).,REDfold
bpRNA_RFAM_26283,.....................(((((((...............)))))))..............................................................................((.((......((................)).....))))...,REDfold
bpRNA_RFAM_16466,..((((.................................................................................))))....,REDfold
bpRNA_RFAM_5462,.((..(((((......(((.......))).....((((......))))..................((((..........((.(((((.......))))).))..(((......)))))))...)))))..)).,REDfold
bpRNA_RFAM_15727,.(((((.(.(((.(....((((..(((..)))))))).)))((((().)).)))..........)))))..........(((((((((((((((((....)))))))))))))))))...,REDfold
bpRNA_RFAM_34421,.(..(((((......))))).).............((((...))))................,REDfold
bpRNA_RFAM_16741,.((((((......))))))..........................................................((((((((........)))))))).............................((....)).............,REDfold
bpRNA_RFAM_25624,.((((((......))))))(((((........))))).................((((((.......)))))).....,REDfold
bpRNA_RFAM_9122,...............(.((((........((((.())))............((....(((((((.(((((((......)))))))..)))))))..(((....))).(((..)((((((......(((((....(((.(((((((....)))))))...))))))))....................))))))....))).....)))))).)...............,REDfold
bpRNA_RFAM_14269,..........((.((((((((.(((.....))).....))).)).)))))....,REDfold
bpRNA_RFAM_41780,..((((((............(.(..(((((.(((((..(....)..))))).))))).).).....))))))(.(......(((((((.((...((((....((((..........))))...))))))..)))))))...).).,REDfold
bpRNA_RFAM_34934,...............(((((((.(((((...))))).)))))))........,REDfold
bpRNA_RFAM_19311,...((((((..((((((((..((((((((((((...................).....))))))))))).))))))))..)))))).......,REDfold
bpRNA_RFAM_40479,.(.((((.(((((.(...(((..(....................))))....).))))).)))).).,REDfold
bpRNA_RFAM_42484,...(.(.(.......).).)............((((((((((..(((((((...)))))))(((....))))))))))))).((((.(((((((....)))))))))))............,REDfold
bpRNA_RFAM_1862,.((((((..((((.....)))).(((((.......)))))....(((((.......)))))))))))..,REDfold
bpRNA_RFAM_21068,.((((.(((....().)(()......(.(((((..((.................................................................)).))))).).......))...)..))...)),REDfold
bpRNA_RFAM_41242,.((...((((((((((((((....))))))))))))))....((((((((((((...........))))))))))))...)).,REDfold
bpRNA_RFAM_22914,.....(.((.((((((..().)((.(((((...........))))).))...)....(((((((......))))))).........(((((....)))))...((........))...)))))).)............,REDfold
bpRNA_RFAM_18433,.(((.......(((((((....(((....))))))))))..(((.((((.(.....)...)))))))..........)))(..(((((((.((....)).)))))))..)........,REDfold
bpRNA_SPR_402,(((((((..(((..........))).(((((.......)))))..............(((((.......))))))))))))....,REDfold
bpRNA_RFAM_36524,.....(.....)................................((((...))))..................((((((((.....)))))))).............................(((((.(((((...))).)).))))).........................,REDfold
bpRNA_RFAM_37757,.(((((....))))).............(.(((.(....((((.(((((...........((((((......(((((((....((((..((((........))))...))))..................)))))))....)))))))))))..)))).....).))).).,REDfold
bpRNA_RFAM_10508,..........................................................(.(..................(((......).)......(((((((......)))))))(((.((.(.....))).))).......)))................((((((((...........................)))))))).........((((.........))))....................,REDfold
bpRNA_RFAM_28014,.((................................(((...(((((.....(......(((((((....)))))))))....)(((())))).(.)))...)......))))......,REDfold
bpRNA_RFAM_2722,(((((((((((........((((((((.))))))))....(((.(((((((((.......(.((((((((((...))))))(((((....))))).....(((..(............((((((((((...(((((.....)))))....))))))))..))..........((............))((.((((((....))))))..))....)..)).))))))))))...((((.......((((.....)))).(((((((..(((((...)))).)))))))).....))))....((((((((....))))))))...((((((((....))))))))...........................)))))))).).))))))))))....,REDfold
bpRNA_RFAM_21060,..........................(..............................................................((((.(((................).......)))..))))...................,REDfold
bpRNA_CRW_32615,(((((((....((......))...((((((.......))))))...(((((.......)))))))))))).,REDfold
bpRNA_RFAM_22485,....(((...........((((((((......(((((.............))))).))))))))...................))).....,REDfold
bpRNA_RFAM_4878,.....((((((....)))))).........................,REDfold
bpRNA_RFAM_30280,.........((((((........))))))............((((.(.............))))).......,REDfold
bpRNA_RFAM_10621,..............(((.....((.((((.(..)..)))).)).)))..............................(((........................((((...))))...........................(((.(((...())).)))((((((((((......)))))))))))))......)...............(.((((((......(.(((((((((((((....)))..)))))))))).).....))))))).....,REDfold
bpRNA_RFAM_30236,..((((..((((((...)))))).))))((((....))))........................,REDfold
bpRNA_RFAM_7764,.(((((.....................................................................))))).,REDfold
bpRNA_RFAM_621,(((((((((....((((((..(((..((((((((......))..))))..))..))).)))).)).((((.....(..((((..((....)).))))...)...)))).))))))))).,REDfold
bpRNA_RFAM_42196,...............((((.(((((((((((..........(((((((((((((...(((((((((....)))))))))..))))))))))))))))))))))))))))..............(((((((.....)))))))..........................(((((((((((.....))))))))))).....,REDfold
bpRNA_RFAM_8578,................(((((((((.((((..............))))........((...........))...))))))))).............,REDfold
bpRNA_RFAM_15087,.(..(((.......................((((((.(((((.((((((((((((..............................................................((((((..............................(((((.........)))))............................))))))............(()))))))))))).))...)))))))))..................)))))..).,REDfold
bpRNA_CRW_30882,(((((((..(((.........))).(((((.......))))).....(((((.......)))))))))))).......,REDfold
bpRNA_RFAM_6799,.((((((..((((((((((((((((.((.((...............)))).))))))))))))))))..)))))).,REDfold
bpRNA_RFAM_38972,..(((((((......(((((((((.....)))))))))...........((...............................................................(((((.(.(....).).....)))))))...)))))...........(.((((((.((((.....)))).)))))).).........(.((((.((((..(....)(()((.)).))...))).)))).).................((((.........)))).....((((((.)))))).............(((((((.(((((((())..))))))))....................(((....))).........)))))))......((((.........)))),REDfold
bpRNA_RFAM_20079,......((((((((..(....((((((((((((...........................................))))))))))))...)..))))))))......,REDfold
bpRNA_RFAM_37605,.((((.....)))).((((((.((((....)))).))))))....(((((((((((((((((((.....)))).))))))).....))))))).......((((((.....))))))....).,REDfold
bpRNA_RFAM_12337,.(((((...........................................................................................................))))).,REDfold
bpRNA_RFAM_27001,.(((((((.....(((((.(....(((((...........)))))...).))))).....)))))))...,REDfold
bpRNA_RFAM_38370,.........((((((...(((....))).)))))).((..((((((..(...((((((....)))))).......).)))))).))...................((..((((((.............(((((((((..((((.........))))...)))....((((((((((..........))))))))))))))))))))))...))....,REDfold
bpRNA_RFAM_6613,.....((......(((((..))))).......(((((....((((((.(.........))))))(..))))))......).............(((((..........))))).....))....,REDfold
bpRNA_RFAM_36102,.((((((.(.(((((.......))))).((((.........))))..(((((((.......)))))))..((((.......))))).)))))).,REDfold
bpRNA_RFAM_20306,....(((((..(((..(((((((((..(((((((.((((............))))))))))))))))))))..)))..)))))...,REDfold
bpRNA_RFAM_12833,.........((((((..(((((.....((.))))).)..............((((....(((.....))).((((((.......)))))).)))).)).............)))))..............,REDfold
bpRNA_CRW_43385,.((((((..((((..........)))).(((((.......))))).....(((((.......)))))))))))..,REDfold
bpRNA_RFAM_5292,...(((((((((.(((((((((........................)))))))))..))))))))).....,REDfold
bpRNA_RFAM_1870,(((((((..((((........)))).(((((.......))))).....(((((.......)))))))))))).,REDfold
bpRNA_RFAM_27208,..(((((...((..((((.((((((....)))))).)))).)).......))))).............((((.......(((.((.(((((.(((.....)))))))).))..)))...)))).........,REDfold
bpRNA_RFAM_3131,...((((((((((((((((...............(......((((((...............(((((((.....................(((((......)))))......................)))))))............)))))).))..)...........))))))))))))))....,REDfold
bpRNA_CRW_54624,.(((((.(((....(.........))).))))).(((..((.(((((((....(()))))))............((((((..((((((((..))))))))..))))))........................................((.(((((((((......)))))).)))..))...........((((((.....)))))).....))......)...))..)))..,REDfold
bpRNA_RFAM_19069,.((((((((.((((((((((((.(((((((((.(......................................................................................).))))))))).)))))))))))).))))))))..,REDfold
bpRNA_CRW_21396,....((.......((((.......()))).((((((.....)))))).((............)))............))....,REDfold
bpRNA_RFAM_2952,.(((.((((((...(((((....))))).))))))..))).((..(((.(((.............).....(((((......))))).)).(((.((.(((..(..(.....(((((......))))).....)(....(((...(((.......)))...)))).)))))).))).......))))),REDfold
