id,dataset_name,folding,method
6Y3G_0,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [19, 56], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",R1D+R2D
4WC3,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [19, 56], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",R1D+R2D
1QF6,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [14, 60], [15, 59], [28, 42], [29, 41], [30, 40], [32, 38], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",R1D+R2D
4WJ4,ablation,"[[1, 72], [2, 71], [3, 70], [4, 69], [5, 68], [6, 67], [7, 66], [10, 25], [11, 24], [12, 23], [13, 22], [14, 33], [15, 32], [27, 43], [28, 42], [29, 41], [30, 40], [31, 39], [49, 65], [50, 64], [51, 63], [52, 62], [53, 61]]",R1D+R2D
5CCX,ablation,"[[1, 76], [2, 73], [3, 72], [4, 71], [5, 70], [6, 69], [7, 68], [8, 67], [11, 26], [12, 25], [13, 24], [14, 23], [20, 57], [28, 44], [29, 43], [30, 42], [31, 41], [32, 40], [43, 50], [50, 66], [51, 65], [52, 64], [53, 63], [54, 62]]",R1D+R2D
6B14,ablation,"[[1, 83], [2, 82], [3, 81], [4, 80], [5, 79], [6, 78], [7, 77], [8, 76], [15, 68], [16, 67], [30, 75], [31, 47], [32, 46], [33, 45], [34, 44], [35, 43], [36, 42], [44, 60], [45, 59]]",R1D+R2D
6B3K,ablation,"[[1, 83], [2, 82], [3, 81], [4, 80], [5, 79], [6, 78], [7, 77], [8, 76], [9, 75], [13, 70], [14, 69], [15, 68], [16, 67], [30, 48], [31, 74], [32, 73], [33, 45], [34, 44], [35, 43], [36, 42], [40, 64], [45, 59], [46, 58]]",R1D+R2D
4LVW,ablation,"[[1, 88], [2, 87], [3, 86], [4, 85], [9, 77], [10, 76], [11, 75], [12, 74], [13, 73], [14, 72], [15, 71], [16, 70], [17, 69], [18, 30], [19, 66], [20, 65], [27, 51], [28, 50], [29, 49], [30, 48], [31, 47], [32, 46], [33, 45], [37, 83], [38, 82], [39, 81], [40, 80], [41, 79], [42, 78], [57, 64], [58, 63]]",R1D+R2D
5T83_0,ablation,"[[2, 52], [6, 45], [7, 44], [8, 43], [9, 42], [15, 70], [16, 69], [17, 34], [18, 67], [49, 63], [50, 62], [51, 61], [52, 60], [53, 59], [54, 58], [71, 83], [72, 82], [73, 81]]",R1D+R2D
3MUV_0,ablation,"[[6, 88], [7, 87], [14, 39], [15, 38], [19, 34], [20, 33], [21, 32], [22, 31], [23, 30], [24, 29], [37, 77], [43, 83], [44, 82], [45, 81], [47, 80], [48, 79], [49, 78], [50, 75], [51, 74], [52, 73], [53, 72], [54, 71], [57, 70], [58, 69]]",R1D+R2D
5FK4,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D+R2D
5FKF,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D+R2D
5FKG,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D+R2D
4B5R,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D+R2D
2YDH,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [15, 40], [16, 39], [17, 38], [18, 37], [19, 36], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D+R2D
5FJC,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D+R2D
2YGH,ablation,"[[1, 93], [2, 92], [3, 91], [4, 90], [5, 89], [6, 88], [7, 87], [8, 86], [13, 41], [15, 40], [16, 39], [17, 38], [21, 31], [22, 30], [23, 29], [25, 68], [27, 66], [28, 65], [42, 60], [43, 59], [44, 58], [47, 56], [48, 55], [49, 54], [64, 85], [69, 82], [70, 81], [71, 80], [72, 79], [73, 78]]",R1D+R2D
4OQU,ablation,"[[1, 71], [2, 70], [3, 69], [4, 68], [5, 67], [10, 21], [11, 20], [12, 19], [13, 18], [22, 50], [23, 49], [24, 48], [27, 46], [28, 45], [29, 44], [30, 42], [31, 41], [32, 40], [53, 66], [54, 65], [55, 64], [56, 63], [57, 62], [73, 84], [74, 83], [75, 82], [76, 81]]",R1D+R2D
1U6P,ablation,"[[1, 101], [2, 100], [8, 23], [9, 22], [10, 21], [11, 20], [12, 19], [13, 18], [80, 99], [81, 98], [82, 97], [83, 96], [84, 95], [85, 94], [86, 93], [87, 92]]",R1D+R2D
2NBX,ablation,"[[1, 108], [2, 107], [3, 106], [4, 105], [5, 104], [6, 103], [10, 101], [11, 100], [12, 99], [13, 98], [14, 97], [15, 51], [16, 50], [18, 48], [19, 47], [20, 46], [23, 42], [25, 41], [27, 39], [28, 38], [29, 37], [30, 36], [31, 35], [52, 89], [53, 88], [54, 87], [55, 86], [56, 85], [57, 84], [58, 83], [60, 78], [61, 77], [62, 76], [63, 75], [64, 74], [65, 73], [66, 72], [90, 96]]",R1D+R2D
2LKR,ablation,"[[26, 41], [28, 38], [29, 37], [30, 36], [31, 101], [32, 100], [33, 99], [52, 79], [53, 78], [54, 77], [55, 76], [56, 75], [57, 74], [58, 73], [59, 72], [60, 71], [61, 70], [62, 69], [63, 68], [74, 93], [75, 92], [76, 91], [79, 88]]",R1D+R2D
6N5S,ablation,"[[3, 112], [4, 111], [5, 110], [6, 109], [7, 108], [12, 21], [13, 20], [14, 19], [24, 105], [25, 104], [26, 103], [27, 102], [28, 101], [33, 96], [39, 93], [41, 94], [42, 91], [43, 90], [44, 89], [45, 88], [50, 66], [51, 65], [52, 64], [53, 63], [54, 62], [55, 61], [69, 85], [70, 84], [71, 83], [72, 82], [73, 81], [75, 122], [76, 121], [77, 120], [78, 119], [79, 118], [80, 117]]",R1D+R2D
6N5P,ablation,"[[4, 114], [5, 113], [6, 112], [7, 111], [12, 24], [13, 23], [14, 22], [27, 108], [28, 107], [29, 106], [30, 105], [31, 104], [36, 99], [42, 96], [44, 97], [45, 94], [46, 93], [47, 92], [48, 91], [53, 69], [54, 68], [55, 67], [56, 66], [57, 65], [58, 64], [72, 88], [73, 87], [74, 86], [75, 85], [76, 84], [78, 125], [79, 124], [80, 123], [81, 122], [82, 121], [83, 120]]",R1D+R2D
4UYK,ablation,"[[1, 134], [2, 133], [3, 132], [4, 131], [5, 130], [9, 23], [10, 22], [11, 31], [12, 30], [13, 29], [14, 28], [15, 27], [16, 26], [22, 129], [23, 44], [24, 43], [56, 67], [57, 66], [58, 65], [59, 64], [64, 127], [65, 126], [66, 125], [67, 124], [68, 123], [69, 122], [70, 121], [71, 120], [72, 90], [73, 89], [74, 88], [75, 87], [76, 86], [77, 85], [79, 112], [80, 111], [81, 110], [85, 106], [86, 105], [87, 104], [88, 103], [89, 102], [90, 101], [91, 100], [92, 99], [93, 98]]",R1D+R2D
3NDB,ablation,"[[1, 136], [2, 135], [3, 134], [4, 133], [5, 132], [6, 131], [7, 130], [9, 125], [10, 124], [11, 123], [12, 122], [20, 80], [21, 79], [22, 112], [23, 111], [26, 60], [27, 59], [28, 58], [29, 57], [30, 56], [32, 53], [33, 52], [34, 51], [35, 50], [36, 49], [37, 48], [38, 47], [39, 46], [40, 45], [56, 128], [57, 127], [58, 126], [65, 109], [66, 108], [67, 107], [68, 106], [69, 105], [70, 104], [76, 101], [77, 100], [78, 99], [84, 93], [85, 92], [86, 91], [93, 121], [94, 120], [95, 119], [96, 118], [99, 115], [100, 114], [101, 113]]",R1D+R2D
4R4P,ablation,"[[2, 186], [3, 185], [4, 184], [5, 183], [6, 182], [7, 181], [8, 180], [9, 178], [10, 177], [11, 176], [12, 20], [13, 19], [14, 18], [24, 38], [25, 37], [26, 36], [27, 35], [47, 173], [48, 172], [49, 171], [50, 170], [51, 169], [52, 168], [59, 164], [62, 113], [63, 112], [67, 81], [68, 80], [69, 79], [70, 78], [71, 77], [84, 104], [85, 103], [86, 102], [87, 101], [88, 100], [89, 99], [90, 98], [91, 97], [118, 159], [119, 158], [120, 157], [123, 156], [124, 155], [127, 150], [128, 149], [129, 148], [130, 147], [131, 146], [132, 145], [133, 144], [134, 143], [135, 142], [136, 141]]",R1D+R2D
4R4V,ablation,"[[2, 186], [3, 185], [4, 184], [5, 183], [6, 182], [7, 181], [8, 180], [9, 178], [10, 177], [11, 176], [12, 20], [13, 19], [14, 18], [20, 41], [24, 38], [25, 37], [26, 36], [27, 35], [47, 173], [48, 172], [49, 171], [50, 170], [51, 169], [52, 168], [59, 164], [62, 113], [63, 112], [67, 81], [68, 80], [69, 79], [70, 78], [71, 77], [84, 104], [85, 103], [86, 102], [87, 101], [88, 100], [89, 99], [90, 98], [91, 97], [118, 159], [120, 157], [123, 156], [124, 155], [125, 154], [127, 150], [128, 149], [129, 148], [130, 147], [131, 146], [132, 145], [133, 144], [134, 143], [135, 142], [136, 141]]",R1D+R2D
4D5N,ablation,"[[15, 54], [16, 53], [17, 52], [19, 50], [20, 49], [22, 71], [23, 70], [24, 69], [25, 68], [26, 67], [31, 143], [33, 141], [34, 140], [35, 139], [36, 138], [40, 170], [74, 173], [79, 88], [80, 87], [103, 114], [104, 161], [105, 160], [106, 159], [107, 158], [108, 157], [109, 156], [129, 198], [130, 197], [131, 196], [132, 195], [133, 194], [134, 193], [135, 192], [136, 191], [138, 189], [140, 155], [141, 154], [142, 153], [143, 152], [147, 184], [154, 165], [156, 176], [157, 175], [158, 174], [160, 172], [161, 171]]",R1D+R2D
6AGB,ablation,"[[2, 367], [3, 366], [4, 365], [5, 364], [6, 363], [7, 362], [8, 361], [9, 360], [10, 359], [11, 358], [15, 49], [17, 323], [18, 322], [19, 321], [20, 320], [21, 319], [22, 318], [23, 317], [24, 316], [25, 315], [26, 314], [35, 82], [36, 81], [45, 57], [51, 88], [52, 87], [53, 86], [54, 85], [55, 84], [56, 83], [57, 229], [62, 282], [63, 281], [64, 280], [65, 279], [75, 204], [80, 160], [94, 194], [97, 191], [111, 154], [112, 153], [118, 125], [128, 145], [129, 144], [130, 143], [131, 142], [132, 141], [133, 140], [136, 292], [148, 225], [149, 224], [153, 221], [154, 220], [155, 219], [156, 218], [157, 217], [173, 186], [174, 185], [175, 184], [176, 183], [177, 182], [192, 235], [193, 234], [194, 233], [195, 232], [196, 231], [197, 230], [198, 285], [201, 252], [202, 251], [208, 223], [210, 222], [214, 334], [215, 266], [216, 265], [217, 240], [218, 239], [219, 238], [220, 237], [221, 236], [227, 256], [231, 351], [232, 350], [233, 241], [234, 348], [235, 347], [269, 303], [270, 302], [276, 295], [277, 294], [278, 293], [280, 289], [281, 288], [296, 309], [297, 308], [298, 307], [325, 336]]",R1D+R2D
4E8Q,ablation,"[[7, 21], [8, 20], [9, 19], [10, 268], [11, 267], [12, 266], [13, 265], [18, 259], [19, 258], [20, 257], [21, 256], [22, 255], [23, 254], [24, 253], [25, 252], [26, 251], [27, 250], [31, 43], [32, 42], [33, 41], [45, 69], [46, 68], [47, 67], [48, 66], [49, 65], [50, 64], [51, 313], [52, 312], [53, 74], [54, 208], [55, 207], [56, 206], [57, 205], [58, 204], [59, 203], [60, 202], [61, 201], [62, 147], [67, 126], [69, 124], [71, 122], [72, 121], [73, 120], [74, 157], [77, 116], [78, 115], [79, 114], [82, 106], [83, 105], [87, 102], [88, 101], [89, 100], [90, 99], [91, 98], [92, 97], [107, 219], [121, 183], [122, 182], [123, 181], [126, 246], [127, 245], [128, 244], [129, 243], [130, 242], [132, 237], [133, 236], [134, 235], [135, 234], [136, 233], [144, 345], [145, 344], [146, 343], [147, 342], [148, 232], [149, 231], [150, 230], [151, 229], [152, 228], [153, 227], [159, 224], [160, 223], [161, 222], [165, 218], [166, 217], [167, 216], [168, 215], [169, 214], [170, 213], [171, 212], [172, 200], [173, 199], [174, 198], [175, 197], [178, 193], [179, 192], [180, 191], [181, 190], [192, 335], [202, 321], [203, 295], [204, 294], [205, 293], [206, 292], [251, 289], [274, 285], [275, 284], [276, 283], [277, 282], [297, 326], [298, 325], [299, 324], [306, 319], [307, 318], [308, 317], [309, 316], [310, 315], [331, 357], [332, 356], [333, 355], [334, 354], [335, 353], [338, 349], [339, 348], [340, 347], [341, 346], [342, 359], [359, 390], [360, 389], [361, 388], [362, 387], [363, 386], [364, 385], [365, 384], [366, 383], [367, 382], [368, 381], [369, 378], [370, 377], [371, 376]]",R1D+R2D
2OJ8,ablation,"[[1, 8], [2, 7]]",R1D+R2D
5XYU_0,ablation,"[[1, 10], [2, 9], [3, 8]]",R1D+R2D
1AFX,ablation,"[[1, 12], [2, 11], [3, 10], [4, 9]]",R1D+R2D
1ZIG,ablation,"[[1, 12], [2, 11], [3, 10], [4, 9]]",R1D+R2D
1ZIH,ablation,"[[1, 12], [2, 11], [3, 10], [4, 9]]",R1D+R2D
7N3O_0,ablation,"[[1, 13], [2, 12], [3, 11], [4, 10]]",R1D+R2D
5WQE_0,ablation,"[[1, 11], [2, 10], [3, 9], [4, 8]]",R1D+R2D
5TC1_4,ablation,"[[1, 14], [2, 13], [3, 12], [4, 11], [5, 10]]",R1D+R2D
3OIN,ablation,"[[1, 14], [2, 13], [3, 12], [4, 11]]",R1D+R2D
2HOP_0,ablation,"[[1, 14], [2, 13], [3, 12], [4, 11]]",R1D+R2D
4C8Z_0,ablation,"[[4, 15], [5, 14], [6, 13], [7, 12]]",R1D+R2D
2LPA,ablation,"[[1, 15], [2, 14], [3, 13], [4, 12], [5, 11], [6, 10]]",R1D+R2D
2L6I,ablation,"[[1, 15], [2, 14], [3, 13], [4, 12], [5, 11]]",R1D+R2D
1LUX,ablation,"[[1, 17], [2, 16], [3, 15], [4, 14], [5, 13]]",R1D+R2D
4ZLD,ablation,"[[1, 17], [2, 16], [3, 15], [4, 14], [5, 13], [6, 12], [7, 11]]",R1D+R2D
1ATV,ablation,"[[1, 16], [2, 15], [3, 14], [4, 13], [5, 12], [6, 11]]",R1D+R2D
2KVN,ablation,"[[1, 16], [2, 15], [3, 14], [4, 13], [5, 12]]",R1D+R2D
4AL5_0,ablation,"[[3, 17], [4, 16], [5, 15], [6, 14], [7, 13]]",R1D+R2D
6HIX_1,ablation,"[[5, 18], [6, 17], [7, 16], [8, 15]]",R1D+R2D
6XXB,ablation,"[[1, 19], [2, 18], [3, 17], [4, 16], [5, 15], [6, 14], [7, 13], [8, 12]]",R1D+R2D
6Q8V,ablation,"[[1, 19], [2, 18], [3, 17]]",R1D+R2D
2MFD,ablation,"[[1, 19], [2, 18], [3, 17], [4, 16], [5, 15], [6, 14], [7, 13]]",R1D+R2D
2Y8Y,ablation,"[[1, 18], [2, 17], [3, 16], [4, 15], [5, 14], [6, 13], [7, 12]]",R1D+R2D
1I3X,ablation,"[[1, 19], [2, 18], [3, 17], [4, 16], [5, 15], [6, 14], [7, 13]]",R1D+R2D
6PK9,ablation,"[[1, 20], [2, 19], [3, 18], [4, 17], [5, 16], [6, 15], [7, 14]]",R1D+R2D
1A1T,ablation,"[[1, 20], [2, 19], [3, 18], [4, 17], [5, 16], [6, 15], [7, 14], [8, 13]]",R1D+R2D
4AY2,ablation,"[[1, 20], [2, 19], [3, 18], [4, 17], [5, 16], [6, 15], [7, 14], [8, 13]]",R1D+R2D
1QWA,ablation,"[[1, 21], [2, 20], [3, 19], [4, 18], [5, 17], [6, 16]]",R1D+R2D
6XXA,ablation,"[[1, 21], [2, 20], [3, 19], [4, 18], [5, 17], [6, 16], [7, 15], [8, 14], [9, 13]]",R1D+R2D
5ID6,ablation,"[[5, 19], [6, 18], [7, 17], [8, 16], [9, 15]]",R1D+R2D
2JSE,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [7, 16], [8, 15], [9, 14]]",R1D+R2D
2GV3,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [6, 17], [7, 16], [9, 14]]",R1D+R2D
1K8W,ablation,"[[2, 22], [3, 21], [4, 20], [5, 19], [6, 18], [7, 17], [8, 16]]",R1D+R2D
1K6H,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [6, 17], [7, 16], [8, 15], [9, 14]]",R1D+R2D
1TJZ,ablation,"[[1, 22], [2, 21], [3, 20], [6, 17], [7, 16], [8, 15], [9, 14]]",R1D+R2D
2ANN_0,ablation,"[[1, 23], [2, 22], [3, 21], [4, 20]]",R1D+R2D
1K5I,ablation,"[[1, 23], [2, 22], [3, 21], [4, 20], [5, 19], [6, 18], [7, 17], [8, 16], [9, 15]]",R1D+R2D
2N2P,ablation,"[[1, 23], [4, 20], [5, 19], [6, 18], [7, 17], [8, 16], [9, 15], [10, 14]]",R1D+R2D
1NEM,ablation,"[[1, 23], [2, 22], [3, 21], [4, 20], [5, 19], [6, 18], [7, 17], [8, 16], [9, 15]]",R1D+R2D
2RO2,ablation,"[[1, 23], [2, 22], [3, 21], [4, 20], [5, 19], [6, 18], [7, 17], [8, 16], [9, 15]]",R1D+R2D
2QH3,ablation,"[[1, 23], [2, 22], [3, 21], [4, 20], [5, 19], [6, 18], [7, 17], [8, 16], [10, 14]]",R1D+R2D
6KL9_0,ablation,"[[5, 19], [6, 18], [7, 17], [8, 16], [9, 15]]",R1D+R2D
6NMC_0,ablation,"[[3, 25], [4, 24], [5, 19], [6, 18], [7, 21], [8, 16], [9, 15], [10, 17]]",R1D+R2D
6DU5_0,ablation,"[[2, 22], [3, 21], [4, 20], [5, 23]]",R1D+R2D
4BW0,ablation,"[[1, 25], [2, 24], [3, 23], [7, 16], [8, 15], [9, 14]]",R1D+R2D
6XH3,ablation,"[[1, 27], [2, 26], [3, 25], [4, 24], [5, 23], [9, 22], [10, 21], [11, 20], [12, 19]]",R1D+R2D
2LDL,ablation,"[[1, 27], [2, 26], [3, 25], [4, 24], [5, 23], [6, 22], [8, 20]]",R1D+R2D
1F7F,ablation,"[[1, 27], [2, 26], [3, 25], [4, 24], [5, 23], [7, 22], [8, 21], [9, 20], [10, 19], [11, 18], [12, 17]]",R1D+R2D
1MSY,ablation,"[[2, 26], [3, 25], [4, 24], [5, 23], [6, 22], [7, 16], [12, 17]]",R1D+R2D
2KMJ,ablation,"[[1, 28], [2, 27], [3, 26], [4, 25], [5, 24], [6, 23], [7, 22], [10, 21], [11, 20], [12, 19], [13, 18]]",R1D+R2D
28SP,ablation,"[[1, 28], [2, 27], [3, 26], [4, 25], [5, 24], [10, 19], [11, 18], [12, 17]]",R1D+R2D
2A9X,ablation,"[[1, 28], [2, 27], [3, 26], [4, 25], [5, 24], [6, 23], [10, 21], [11, 20], [12, 19], [13, 18]]",R1D+R2D
6SNJ,ablation,"[[1, 28], [2, 27], [3, 26], [4, 25], [5, 23], [6, 22], [7, 21], [8, 20], [9, 19], [11, 18], [12, 17]]",R1D+R2D
6VZC,ablation,"[[1, 28], [2, 27], [3, 26], [4, 25], [5, 24], [6, 23], [9, 20], [10, 19], [11, 18], [12, 17]]",R1D+R2D
2X7N,ablation,"[[1, 27], [2, 26], [3, 25], [4, 24], [5, 23], [6, 22], [9, 21], [10, 19], [12, 17]]",R1D+R2D
2LUN,ablation,"[[1, 28], [2, 27], [3, 26], [4, 25], [6, 23], [9, 20], [10, 19], [11, 18], [12, 17]]",R1D+R2D
6IZP,ablation,"[[1, 29], [2, 28], [3, 27], [4, 26], [5, 25], [9, 21], [10, 20], [11, 19], [12, 18], [13, 17]]",R1D+R2D
430D,ablation,"[[1, 29], [2, 28], [3, 27], [4, 26], [5, 25], [6, 24], [13, 18]]",R1D+R2D
5LSN,ablation,"[[1, 29], [2, 28], [4, 26], [5, 25], [6, 24], [7, 23], [8, 22], [9, 21], [10, 20], [11, 19], [12, 18], [13, 17]]",R1D+R2D
1F84,ablation,"[[1, 29], [2, 28], [3, 27], [4, 26], [10, 21], [11, 20], [12, 19]]",R1D+R2D
2LDZ,ablation,"[[1, 30], [2, 29], [3, 28], [4, 27], [5, 26], [10, 23], [11, 22], [12, 21], [13, 20], [14, 19]]",R1D+R2D
1NA2,ablation,"[[1, 29], [2, 28], [3, 27], [4, 26], [5, 25], [6, 24], [11, 19]]",R1D+R2D
1RFR,ablation,"[[1, 30], [2, 29], [3, 28], [4, 27], [5, 26], [9, 22], [10, 21], [11, 20], [12, 19], [13, 18]]",R1D+R2D
7AFL_1,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [6, 17], [7, 16], [8, 15], [9, 14]]",R1D+R2D
3J3W_0,ablation,"[[1, 31], [2, 30], [4, 20], [5, 19], [6, 18], [7, 17], [8, 16]]",R1D+R2D
1YNC,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [10, 21], [11, 20], [13, 19]]",R1D+R2D
6HYK,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [10, 24], [12, 23], [13, 22], [14, 21], [15, 20]]",R1D+R2D
1YNE,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 22], [10, 21], [11, 20]]",R1D+R2D
6UGI,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 23], [10, 22], [11, 21], [12, 20]]",R1D+R2D
6ZUO_0,ablation,"[[1, 22], [2, 21], [3, 20], [4, 19], [5, 18], [6, 17], [7, 16], [8, 15], [9, 14]]",R1D+R2D
2ZH7,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 23], [10, 22], [11, 21], [12, 20]]",R1D+R2D
1EXY,ablation,"[[1, 33], [2, 31], [3, 30], [4, 29], [5, 28], [7, 24], [8, 23], [9, 20], [10, 19], [11, 18], [12, 17]]",R1D+R2D
1I9F,ablation,"[[1, 34], [2, 33], [3, 32], [4, 31], [5, 30], [6, 29], [9, 25], [10, 24], [11, 22], [12, 21], [13, 20], [14, 19]]",R1D+R2D
1R7Z,ablation,"[[1, 34], [2, 33], [3, 32], [4, 31], [5, 30], [6, 29], [7, 28], [14, 27], [15, 26], [16, 25], [17, 24], [18, 23]]",R1D+R2D
2ZH8,ablation,"[[1, 31], [2, 30], [3, 29], [4, 28], [5, 27], [6, 26], [7, 25], [8, 24], [9, 23], [10, 22], [11, 21], [12, 20]]",R1D+R2D
2EUY,ablation,"[[1, 34], [2, 33], [3, 32], [4, 31], [5, 30], [6, 29], [8, 26], [9, 25], [12, 23], [13, 22], [14, 21], [15, 20]]",R1D+R2D
1T28,ablation,"[[1, 34], [2, 33], [3, 32], [4, 31], [5, 30], [6, 29], [7, 28], [8, 27], [9, 26], [10, 16]]",R1D+R2D
2TPK,ablation,"[[2, 9], [3, 8], [9, 34], [10, 33], [11, 32], [12, 31], [13, 30], [14, 29], [15, 28]]",R1D+R2D
5VOF,ablation,"[[1, 36], [2, 35], [3, 34], [4, 33], [5, 32], [6, 31], [12, 25], [13, 24], [14, 23], [15, 22]]",R1D+R2D
1N8X,ablation,"[[1, 36], [2, 35], [3, 34], [4, 33], [5, 32], [6, 31], [7, 30], [9, 26], [10, 25], [11, 24], [12, 23], [13, 22], [14, 21], [15, 20]]",R1D+R2D
6DTD,ablation,"[[2, 37], [3, 36], [4, 35], [5, 34], [11, 28], [12, 27], [13, 26], [14, 25], [15, 23]]",R1D+R2D
2LUB,ablation,"[[1, 37], [2, 36], [3, 35], [4, 34], [5, 33], [6, 32], [7, 31], [8, 30], [9, 29], [11, 26], [12, 25], [13, 24], [14, 23], [15, 22], [16, 21]]",R1D+R2D
6E8U,ablation,"[[1, 37], [2, 36], [3, 35], [4, 34], [5, 33], [6, 32]]",R1D+R2D
4PDB,ablation,"[[1, 38], [2, 37], [3, 36], [4, 35], [5, 34], [6, 33], [7, 32], [8, 31], [9, 30], [11, 27], [12, 26], [13, 28], [14, 25], [15, 24], [16, 23], [17, 22]]",R1D+R2D
2KTZ,ablation,"[[1, 38], [2, 37], [3, 36], [4, 35], [5, 34], [6, 17], [7, 16], [11, 33], [12, 32], [13, 31], [14, 30], [18, 25], [19, 24]]",R1D+R2D
2NBY,ablation,"[[1, 39], [2, 38], [3, 37], [4, 36], [5, 35], [6, 34], [7, 33], [10, 29], [12, 28], [14, 26], [15, 25], [16, 24], [17, 23], [18, 22]]",R1D+R2D
2MXL,ablation,"[[3, 39], [4, 38], [5, 37], [6, 36], [7, 35], [8, 34], [9, 33], [10, 17], [11, 16], [12, 30], [14, 31], [16, 29], [17, 28], [18, 27]]",R1D+R2D
2NBZ,ablation,"[[1, 40], [2, 39], [3, 38], [4, 37], [5, 36], [6, 35], [7, 34], [8, 33], [9, 32], [10, 28], [11, 27], [12, 26], [13, 25], [14, 24], [15, 23], [16, 22]]",R1D+R2D
5W1H_0,ablation,"[[6, 25], [7, 22], [8, 21], [9, 20], [10, 19], [21, 38]]",R1D+R2D
6RTI,ablation,"[[1, 43], [2, 42], [3, 41], [4, 40], [6, 38], [7, 37]]",R1D+R2D
5O7H,ablation,"[[9, 14], [22, 30], [28, 42], [30, 43], [32, 41], [33, 40], [34, 39]]",R1D+R2D
2N6X,ablation,"[[1, 43], [2, 42], [3, 41], [4, 40], [5, 39], [6, 38], [7, 37], [8, 36], [11, 33], [13, 32], [14, 31], [15, 30], [16, 29], [17, 28], [18, 27], [19, 26], [20, 25]]",R1D+R2D
5KH8,ablation,"[[5, 12], [7, 44], [8, 43], [9, 42], [14, 41], [16, 39], [17, 38], [23, 34], [24, 33], [25, 32], [26, 31]]",R1D+R2D
2K95,ablation,"[[1, 29], [2, 28], [3, 27], [4, 26], [5, 25], [6, 24], [11, 19], [15, 47], [16, 46], [17, 45], [18, 44], [19, 43], [20, 42], [21, 40], [22, 39], [23, 38]]",R1D+R2D
